MSSubClass,LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,GarageYrBlt_missing_ind,LotFrontage_missing_ind,MasVnrArea_missing_ind,1stFlrSF_log,1stFlr_2ndFlr_SF,OverallGrade,SimplGarageQual
60,69.79733110925771,12205,2,3,4,3,6,8,1966,2007,157.0,3,3,3,2,2,568,1,0,264,832,4,976,1111,0,2087,0,0,2,1,5,1,4,9,8,0,1966.0,2,444,3,3,2,133,168,0,0,0,0,0,7,2007,187500,0,1,0,6.883462586413092,2087,48,1
120,43.0,3182,2,4,4,3,7,5,2005,2006,11.0,4,3,4,3,6,16,1,0,1129,1145,5,1145,0,0,1145,0,0,2,0,2,1,4,5,8,1,2005.0,2,397,3,3,2,100,16,0,0,0,0,0,9,2009,160200,0,0,0,7.0431599159883405,1145,35,1
80,69.79733110925771,11333,2,3,4,3,6,5,1976,1976,0.0,3,3,4,3,5,539,1,0,490,1029,3,1062,0,0,1062,1,0,1,0,3,1,3,5,8,2,1976.0,2,539,3,3,2,120,0,0,0,0,0,0,5,2007,146800,0,1,0,6.967909201801884,1062,30,1
60,92.0,9920,2,3,4,3,7,5,1996,1997,0.0,4,3,4,3,6,862,1,0,255,1117,5,1127,886,0,2013,1,0,2,1,3,1,3,8,8,1,1997.0,2,455,3,3,2,180,130,0,0,0,0,0,6,2007,269790,0,0,0,7.027314514039777,2013,35,1
20,76.0,9158,2,4,4,3,8,5,2007,2007,140.0,4,3,4,3,1,0,1,0,1496,1496,5,1496,0,0,1496,0,0,2,0,3,1,4,7,8,0,2007.0,2,474,3,3,2,168,130,0,0,0,0,0,6,2007,225000,0,0,0,7.310550158534422,1496,40,1
60,69.79733110925771,10832,2,3,4,3,7,5,1994,1996,0.0,4,3,4,3,1,0,1,0,712,712,5,1086,809,0,1895,0,0,2,1,3,1,4,7,8,1,1994.0,2,409,3,3,2,143,46,0,0,0,0,500,10,2008,194500,0,1,0,6.990256500493881,1895,35,1
60,70.0,8400,2,4,4,3,6,6,1980,1981,130.0,3,3,4,3,1,0,1,0,650,650,3,888,676,0,1564,0,0,2,1,3,1,3,7,8,1,1980.0,2,476,3,3,2,0,50,0,0,204,0,0,4,2010,171000,0,0,0,6.78897174299217,1564,36,1
20,71.0,8197,2,4,4,3,6,5,1977,1977,148.0,3,3,3,3,1,0,1,0,660,660,5,1285,0,0,1285,0,0,1,1,3,1,3,7,8,1,1977.0,2,528,3,3,2,138,0,0,0,0,0,0,4,2007,143500,0,0,0,7.158513997329321,1285,30,1
20,57.0,7677,2,4,4,3,5,5,1953,1953,0.0,3,3,3,3,4,570,1,0,203,773,4,773,0,0,773,0,0,1,0,2,1,3,4,8,0,1953.0,1,240,3,3,2,0,0,0,0,0,0,0,4,2008,110000,0,0,0,6.650279048587422,773,25,1
60,104.0,13518,2,4,4,3,9,5,2008,2009,860.0,5,3,5,3,1,0,1,0,1926,1926,5,1966,1174,0,3140,0,0,3,1,4,1,5,11,8,2,2009.0,3,820,3,3,2,144,78,0,0,0,0,0,7,2009,485000,0,0,0,7.583756300707112,3140,45,1
50,60.0,7200,2,4,4,3,5,7,1937,1950,252.0,3,3,4,3,5,569,1,0,162,731,5,981,787,0,1768,1,0,1,1,3,1,4,7,8,2,1939.0,1,240,3,3,2,0,0,264,0,0,0,0,6,2007,175000,0,0,0,6.8885724595653635,1768,35,1
60,79.0,12798,2,3,4,2,6,5,1997,1997,0.0,3,3,4,3,6,462,1,0,154,616,4,616,1072,0,1688,1,0,2,1,4,1,4,8,8,0,1997.0,2,603,3,3,2,403,114,185,0,0,0,400,5,2008,200000,0,0,0,6.423246963533519,1688,30,1
30,40.0,4800,2,4,4,3,4,7,1916,1990,0.0,3,3,3,3,2,197,1,0,999,1196,5,1196,0,0,1196,1,0,1,0,2,1,3,5,8,0,1957.0,2,440,3,3,2,0,0,0,0,0,0,0,7,2007,109900,0,0,0,7.086737934510577,1196,28,1
60,63.0,8199,2,4,4,3,7,5,2005,2005,0.0,4,3,4,3,6,648,1,0,80,728,5,728,728,0,1456,1,0,2,1,3,1,4,7,8,1,2005.0,2,410,3,3,2,36,18,0,0,0,0,0,10,2008,189000,0,0,0,6.590301048196686,1456,35,1
60,107.0,13891,2,4,4,3,9,5,2008,2009,424.0,5,3,5,3,1,0,1,0,1734,1734,5,1734,1088,0,2822,0,0,3,1,4,1,5,12,8,1,2009.0,3,1020,3,3,2,52,170,0,0,192,0,0,1,2009,582933,0,0,0,7.458186157340487,2822,45,1
20,75.0,9000,2,4,4,3,5,5,1954,1954,0.0,3,3,3,3,2,812,1,0,124,936,3,1128,0,0,1128,0,0,1,0,2,1,3,5,7,0,1954.0,1,286,3,3,2,0,0,0,0,0,0,0,6,2006,118000,0,0,0,7.028201432058005,1128,25,1
20,91.0,12274,2,3,4,3,7,5,2008,2008,256.0,4,3,4,3,1,0,1,0,1417,1417,5,1428,0,0,1428,0,0,2,0,3,1,5,6,8,0,2008.0,2,554,3,3,2,0,60,0,0,0,0,0,7,2008,227680,0,0,0,7.2640301428995295,1428,35,1
80,75.0,9750,2,4,4,3,5,5,1967,1967,0.0,3,3,3,3,5,400,3,480,100,980,4,980,0,0,980,0,0,2,0,3,1,3,6,8,0,1967.0,1,384,3,3,2,68,0,0,0,0,0,0,10,2006,135500,0,0,0,6.887552571664617,980,25,1
70,144.0,21384,2,4,4,3,5,6,1923,2004,0.0,3,3,3,3,6,1309,1,0,15,1324,5,1072,504,0,1576,2,0,1,1,3,1,4,6,8,1,1923.0,2,528,3,3,2,0,312,0,0,0,0,0,5,2009,223500,0,0,0,6.977281341630747,1576,30,1
80,85.0,13400,2,4,4,3,5,5,1966,1966,1047.0,3,3,3,3,5,516,4,128,380,1024,3,1086,0,0,1086,1,0,1,0,3,1,3,6,8,1,1966.0,2,484,3,3,2,0,0,0,0,0,0,0,6,2006,159950,0,0,0,6.990256500493881,1086,25,1
75,90.0,8100,2,4,4,3,5,5,1898,1965,0.0,3,3,3,3,1,0,1,0,849,849,3,1075,1063,0,2138,0,0,2,0,2,3,3,11,8,0,1910.0,2,360,2,1,0,40,156,0,0,0,0,0,11,2009,106000,0,0,0,6.980075940561763,2138,25,1
20,78.0,10140,2,4,4,3,6,6,1974,1999,99.0,3,3,3,3,5,663,2,377,0,1040,2,1309,0,0,1309,1,0,1,1,3,1,4,5,8,1,1974.0,2,484,3,3,2,265,0,0,0,0,648,0,1,2006,181000,0,0,0,7.1770187659099,1309,36,1
120,69.79733110925771,4438,2,4,4,3,6,5,2004,2004,169.0,4,3,4,3,6,662,1,0,186,848,5,848,0,0,848,1,0,1,0,1,1,4,4,8,1,2004.0,2,420,3,3,2,140,0,0,0,0,0,0,6,2008,144500,0,1,0,6.742880635791903,848,30,1
20,66.0,8712,1,4,4,2,5,5,1952,1952,0.0,2,3,3,3,1,0,1,0,540,540,3,1044,0,0,1044,0,0,1,0,2,1,2,4,8,0,1952.0,2,504,3,3,0,0,0,0,0,0,0,54,6,2010,55993,0,0,0,6.950814768442584,1044,25,1
20,75.0,9750,2,4,4,3,6,6,1958,1958,243.0,3,3,3,3,3,608,1,0,834,1442,4,1442,0,0,1442,0,0,1,1,4,1,3,7,8,0,1958.0,1,301,3,3,2,0,0,275,0,0,0,500,4,2007,157900,0,0,0,7.273786317844895,1442,36,1
50,45.0,8248,2,4,4,3,5,7,1918,1950,0.0,3,3,3,3,1,0,1,0,686,686,4,686,564,0,1250,0,1,1,1,3,1,2,7,8,0,1955.0,1,280,3,3,1,207,0,96,0,0,0,0,7,2006,116000,0,0,0,6.530877627725885,1250,35,1
20,48.0,12137,2,2,4,3,7,5,1998,1998,442.0,3,3,4,3,1,0,1,0,1649,1649,5,1661,0,0,1661,0,0,2,0,3,1,4,6,8,0,1998.0,2,598,3,3,2,0,34,0,0,0,0,0,5,2010,224900,0,0,0,7.415175109613295,1661,35,1
20,69.79733110925771,11425,2,3,4,3,5,6,1954,1954,0.0,3,3,3,3,4,486,1,0,522,1008,4,1008,0,0,1008,0,0,1,0,2,1,3,4,8,1,1954.0,1,275,3,3,2,0,0,120,0,0,0,0,7,2006,137000,0,1,0,6.915723448631314,1008,30,1
20,69.79733110925771,13265,2,3,4,3,8,5,2002,2002,148.0,4,3,4,3,6,1218,1,0,350,1568,5,1689,0,0,1689,1,0,2,0,3,1,4,7,8,2,2002.0,3,857,3,3,2,150,59,0,0,0,0,0,7,2008,271000,0,1,0,7.4318919168078,1689,40,1
80,80.0,8816,2,4,4,3,6,7,1971,1971,80.0,3,3,3,3,6,504,1,0,506,1010,4,1052,0,0,1052,1,0,1,0,3,1,3,6,8,0,1971.0,2,440,3,3,2,0,0,0,0,0,0,0,6,2010,155000,0,0,0,6.9584483932976555,1052,42,1
120,44.0,6371,2,3,4,3,7,5,2009,2010,128.0,4,3,4,3,6,733,1,0,625,1358,5,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,2010.0,2,484,3,3,2,192,35,0,0,0,0,0,6,2010,224000,0,0,0,7.213768308118642,1358,35,1
60,72.0,7226,2,3,4,3,7,5,2003,2003,0.0,4,3,4,3,1,0,1,0,798,798,5,798,842,0,1640,0,0,2,1,3,1,4,6,8,0,2003.0,2,595,3,3,2,0,45,0,0,0,0,0,6,2008,183000,0,0,0,6.682108597449809,1640,35,1
20,60.0,6000,2,4,4,2,4,4,1953,1953,0.0,2,3,2,3,1,0,1,0,936,936,3,936,0,0,936,0,0,1,0,2,1,3,4,6,0,1974.0,2,576,3,3,2,0,32,112,0,0,0,0,2,2009,93000,0,0,0,6.841615476477592,936,16,1
60,69.79733110925771,12394,2,3,4,3,7,5,2003,2003,0.0,4,3,4,3,1,0,1,0,847,847,5,847,886,0,1733,0,0,2,1,3,1,4,7,8,1,2003.0,2,433,3,3,2,100,48,0,0,0,0,0,10,2007,225000,0,1,0,6.741700694652055,1733,35,1
50,60.0,9900,2,4,4,3,6,7,1940,1950,0.0,3,3,3,3,1,0,1,0,778,778,3,944,545,0,1489,0,0,2,0,3,1,3,7,8,1,1940.0,1,240,3,3,2,335,0,0,0,0,0,0,7,2009,139500,0,0,0,6.8501261661455,1489,42,1
20,81.0,11216,2,4,4,3,8,5,2006,2006,0.0,4,3,4,4,1,0,1,0,1489,1489,5,1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,2006.0,2,776,3,3,2,0,140,0,0,0,0,0,6,2006,232600,0,0,0,7.305860032684009,1489,40,1
20,114.0,14803,2,4,4,3,10,5,2007,2008,816.0,5,3,5,3,6,1636,1,0,442,2078,5,2084,0,0,2084,1,0,2,0,2,1,5,7,8,1,2007.0,3,1220,3,3,2,188,45,0,0,0,0,0,6,2008,385000,0,0,0,7.642044402873258,2084,50,1
45,50.0,6130,2,4,4,3,5,6,1924,1950,0.0,3,3,3,3,5,784,1,0,0,784,4,784,0,0,784,1,0,1,0,2,1,4,5,8,0,1900.0,0,0,0,0,2,0,0,116,0,0,0,0,5,2008,109500,1,0,0,6.664409020350408,784,30,0
20,65.0,8529,2,3,4,3,7,5,2001,2001,0.0,4,3,4,3,6,20,1,0,1434,1454,5,1434,0,0,1434,0,0,2,0,3,1,4,6,8,1,2001.0,2,527,3,3,2,290,39,0,0,0,0,0,4,2009,189000,0,0,0,7.2682230211595655,1434,35,1
60,69.79733110925771,28698,2,2,4,1,5,5,1967,1967,0.0,3,3,3,4,2,249,5,764,0,1013,3,1160,966,0,2126,0,1,2,1,3,1,3,7,6,0,1967.0,2,538,3,3,2,486,0,0,0,225,0,0,6,2009,185000,0,1,0,7.05617528410041,2126,25,1
160,24.0,2544,2,4,4,3,7,5,2005,2005,0.0,4,3,4,3,1,0,1,0,600,600,5,520,623,80,1223,0,0,2,1,2,1,4,4,8,0,2005.0,2,480,3,3,2,0,166,0,0,0,0,0,7,2006,147400,0,0,0,6.253828811575473,1143,35,1
20,80.0,11900,2,3,4,3,6,5,1957,1957,387.0,3,3,3,3,3,1040,1,0,352,1392,3,1392,0,0,1392,1,0,1,1,3,1,3,6,8,2,1957.0,2,458,3,3,2,0,0,0,0,192,0,0,6,2008,166000,0,0,0,7.238496840894365,1392,30,1
160,30.0,3180,2,4,4,3,7,5,2005,2005,0.0,3,3,4,3,1,0,1,0,600,600,5,520,600,80,1200,0,0,2,1,2,1,4,4,8,0,2005.0,2,480,3,3,2,0,166,0,0,0,0,0,6,2006,151000,0,0,0,6.253828811575473,1120,35,1
60,44.0,9548,2,3,4,3,7,6,2003,2003,223.0,4,3,4,3,6,483,1,0,458,941,5,941,888,0,1829,1,0,2,1,3,1,4,7,8,1,2003.0,2,613,3,3,2,192,39,0,0,0,0,0,1,2010,237000,0,0,0,6.846943139585379,1829,42,1
20,100.0,10004,2,4,4,3,6,6,1964,1964,180.0,3,3,3,3,3,196,4,345,975,1516,3,1516,0,0,1516,0,0,1,1,3,1,3,6,8,0,1964.0,2,472,3,3,2,0,0,0,0,152,0,0,2,2009,167000,0,0,0,7.323830566202317,1516,36,1
20,75.0,7875,2,4,4,3,5,6,1961,1961,136.0,3,3,3,3,3,572,1,0,572,1144,4,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,1961.0,2,456,3,3,2,0,0,0,0,0,0,0,9,2008,139950,0,0,0,7.042286171939743,1144,30,1
20,60.0,9600,2,4,4,3,4,7,1950,1995,0.0,3,3,4,3,4,442,1,0,625,1067,3,1067,0,0,1067,0,0,2,0,2,1,4,4,6,0,1996.0,2,436,3,3,2,290,0,0,0,0,0,0,2,2010,128000,0,0,0,6.9726062513017535,1067,28,1
30,90.0,8100,2,4,4,3,5,6,1948,1973,0.0,3,3,3,3,3,338,1,0,1221,1559,4,1559,0,0,1559,1,0,1,0,2,1,3,5,6,0,1948.0,2,812,3,3,2,0,116,230,0,0,0,0,6,2007,153500,0,0,0,7.351799869057777,1559,30,1
160,21.0,1680,2,4,4,3,6,5,1973,1973,158.0,3,3,3,3,4,330,1,0,153,483,3,483,504,0,987,1,0,1,1,2,1,3,5,8,0,1973.0,1,264,3,3,2,0,0,0,0,0,0,0,11,2008,100000,0,0,0,6.180016653652572,987,30,1
20,75.0,9525,2,4,4,3,5,6,1995,2006,0.0,3,3,4,3,1,0,1,0,1099,1099,5,1099,0,0,1099,0,0,1,1,3,1,4,6,8,0,1999.0,1,352,3,3,2,278,0,0,0,0,0,0,6,2008,144000,0,0,0,7.002155954403621,1099,30,1
50,70.0,11767,2,4,4,3,5,6,1946,1995,0.0,3,3,3,3,4,352,1,0,416,768,5,768,432,0,1200,0,0,1,0,3,1,3,6,8,0,1946.0,1,240,3,3,2,0,0,0,0,0,0,0,5,2008,130500,0,0,0,6.643789733147672,1200,30,1
70,69.79733110925771,12155,2,3,4,3,6,8,1925,1950,0.0,3,3,3,3,4,156,1,0,516,672,3,810,672,0,1482,0,0,2,0,4,1,2,7,8,0,1934.0,1,400,3,3,1,0,0,254,0,0,0,0,3,2008,140000,0,1,0,6.697034247666484,1482,48,1
70,60.0,10440,2,4,4,3,5,8,1904,2002,0.0,3,3,3,3,1,0,1,0,650,650,4,958,581,0,1539,0,0,2,0,3,1,4,8,8,1,1983.0,2,686,4,3,1,70,78,68,0,0,0,0,6,2008,157500,0,0,0,6.86484777797086,1539,40,2
80,82.0,9020,2,4,4,3,6,7,1966,1966,183.0,3,3,3,3,3,312,5,539,276,1127,3,1165,0,0,1165,1,0,1,1,3,1,3,6,8,0,1966.0,2,490,4,4,2,0,129,0,0,0,0,0,5,2008,174900,0,0,0,7.060476365999801,1165,42,2
90,80.0,8000,2,4,4,3,5,4,1961,1961,0.0,3,3,3,3,1,0,1,0,1800,1800,5,1800,0,0,1800,0,0,2,0,6,2,3,10,8,0,1900.0,0,0,0,0,2,0,0,0,0,0,0,0,7,2007,141000,1,0,0,7.495541943884256,1800,20,0
50,100.0,12665,2,3,4,3,5,8,1915,1950,0.0,3,3,3,3,1,0,1,0,876,876,4,876,540,0,1416,0,0,1,1,4,1,3,7,8,1,1949.0,3,720,3,3,2,418,0,194,0,0,0,0,6,2008,153900,0,0,0,6.775366090936392,1416,40,1
85,69.79733110925771,16647,2,3,4,3,5,5,1975,1981,0.0,3,3,4,3,5,1390,1,0,0,1390,3,1701,0,0,1701,1,0,2,0,3,1,3,6,6,2,1975.0,2,611,3,3,2,0,0,0,0,0,0,0,1,2007,171000,0,1,0,7.438971592395862,1701,25,1
60,75.0,9317,2,4,4,3,7,5,1993,1993,137.0,4,3,4,3,5,513,1,0,227,740,5,1006,769,0,1775,1,0,2,1,3,1,4,7,8,1,1993.0,2,425,3,3,2,234,72,192,0,0,0,0,7,2009,213000,0,0,0,6.913737350659685,1775,35,1
20,36.0,15523,2,3,4,3,5,6,1972,1972,0.0,3,3,3,3,4,460,1,0,404,864,5,864,0,0,864,1,0,1,0,3,1,3,5,8,1,1972.0,1,338,3,3,2,0,0,0,0,0,0,0,8,2009,133500,0,0,0,6.761572768804055,864,30,1
50,75.0,45600,2,2,4,3,6,8,1908,1997,0.0,3,3,3,3,1,0,1,0,907,907,3,1307,1051,0,2358,0,0,3,0,5,1,3,10,8,1,1908.0,2,360,2,3,2,486,40,0,0,175,0,0,9,2008,240000,0,0,0,7.175489713624222,2358,48,1
80,80.0,9600,2,4,4,3,6,7,1976,1994,360.0,4,4,3,3,1,0,1,0,528,528,5,1094,761,0,1855,0,0,2,1,3,1,3,7,8,1,1976.0,2,512,3,3,2,113,100,0,0,0,0,0,8,2007,187000,0,0,0,6.9975959829819265,1855,42,1
120,36.0,4435,2,4,4,3,6,5,2003,2003,170.0,4,3,4,3,6,659,1,0,189,848,5,848,0,0,848,1,0,1,0,1,1,4,3,8,0,2003.0,2,420,3,3,2,140,0,0,0,0,0,0,11,2007,131500,0,0,0,6.742880635791903,848,30,1
120,69.79733110925771,3196,2,4,4,3,8,5,2003,2003,40.0,4,3,4,3,1,0,1,0,1273,1273,5,1456,0,0,1456,0,0,2,0,2,1,4,7,8,1,2003.0,2,400,3,3,2,143,20,0,0,0,0,0,5,2006,215000,0,1,0,7.283448228756631,1456,40,1
75,53.0,7128,2,4,4,3,7,5,1941,1950,0.0,3,4,3,3,3,364,1,0,554,918,4,918,728,0,1646,0,0,2,0,4,1,3,7,8,2,1941.0,1,240,3,3,2,0,0,0,0,126,0,0,8,2007,164000,0,0,0,6.822197390620491,1646,35,1
80,69.79733110925771,12095,2,3,4,3,6,6,1964,1964,115.0,3,4,3,3,3,564,1,0,563,1127,3,1445,0,0,1445,0,0,1,1,3,1,3,7,8,1,1964.0,2,645,3,3,2,180,0,0,0,0,0,0,8,2009,158000,0,1,0,7.275864600546533,1445,36,1
20,102.0,17920,2,4,4,3,5,4,1955,1974,0.0,3,3,3,3,5,306,3,1085,372,1763,3,1779,0,0,1779,1,0,1,1,3,1,3,6,8,1,1955.0,2,454,3,3,2,0,418,0,0,312,0,0,7,2006,170000,0,0,0,7.483806687665835,1779,20,1
20,69.79733110925771,6897,2,3,4,3,5,8,1962,2010,0.0,3,4,3,3,5,659,1,0,381,1040,5,1040,0,0,1040,1,0,1,1,3,1,3,6,8,0,1962.0,1,260,3,3,2,0,104,0,0,0,0,0,4,2010,127000,0,1,0,6.946975992135418,1040,40,1
80,69.79733110925771,10970,2,3,4,2,6,6,1978,1978,0.0,3,3,4,4,6,505,2,435,0,940,3,1026,0,0,1026,1,0,1,0,3,1,3,5,8,0,1981.0,2,576,3,2,2,0,0,34,0,0,0,0,10,2008,147000,0,1,0,6.933423025730715,1026,36,1
60,65.0,8125,2,4,4,3,6,5,1994,1995,0.0,3,3,4,3,1,0,1,0,702,702,4,702,779,0,1481,0,0,2,1,3,1,3,6,8,1,1994.0,2,343,3,3,2,0,36,0,0,0,0,0,3,2009,174000,0,0,0,6.553933404025811,1481,30,1
20,80.0,10400,2,4,4,3,7,5,1976,1976,189.0,3,3,4,3,1,0,1,0,1090,1090,3,1370,0,0,1370,0,0,2,0,3,1,3,6,8,1,1976.0,2,479,3,3,2,0,0,0,0,0,0,0,6,2009,152000,0,0,0,7.222566018822171,1370,35,1
60,69.79733110925771,11029,2,3,4,3,6,7,1968,1984,220.0,3,3,3,3,4,619,1,0,435,1054,3,1512,1142,0,2654,1,0,2,1,4,1,4,9,8,1,1968.0,2,619,3,3,2,0,65,0,0,222,0,0,8,2006,250000,0,1,0,7.321188556739478,2654,42,1
50,55.0,7642,2,4,4,3,7,8,1918,1998,0.0,4,3,3,3,1,0,1,0,912,912,4,912,514,0,1426,0,0,1,1,3,1,4,7,8,1,1925.0,1,216,3,3,2,0,240,0,0,0,0,0,6,2007,189950,0,0,0,6.815639990074331,1426,56,1
190,75.0,11625,2,4,4,3,5,4,1965,1965,0.0,3,3,3,3,4,841,1,0,198,1039,5,1039,0,0,1039,1,0,1,1,3,1,3,6,8,0,1965.0,2,504,3,3,2,0,0,0,0,0,0,0,4,2010,131500,0,0,0,6.946013991099227,1039,20,1
20,81.0,9672,2,4,4,3,6,5,1984,1985,0.0,3,3,4,3,6,338,1,0,702,1040,3,1097,0,0,1097,0,0,2,0,3,1,3,6,8,0,1986.0,2,480,3,3,2,0,0,0,0,0,0,0,5,2010,152000,0,0,0,7.00033446027523,1097,30,1
20,70.0,7931,2,4,4,3,5,5,1959,1959,0.0,3,3,3,3,4,1148,1,0,0,1148,3,1148,0,0,1148,1,0,1,0,3,1,3,6,8,0,1959.0,1,672,3,3,2,0,0,0,0,0,0,0,7,2009,132500,0,0,0,7.045776576879511,1148,25,1
20,72.0,8640,2,4,4,3,7,5,2007,2008,0.0,4,3,5,3,1,0,1,0,1372,1372,5,1372,0,0,1372,0,0,2,0,3,1,4,6,8,0,2008.0,2,529,3,3,2,0,140,0,0,0,0,0,5,2008,250580,0,0,0,7.22402480828583,1372,35,1
20,69.79733110925771,8750,2,3,4,3,5,6,1970,1970,76.0,3,3,3,3,4,828,1,0,174,1002,3,1002,0,0,1002,1,0,1,0,3,1,3,5,8,0,1973.0,2,902,3,3,2,0,0,0,0,0,0,0,8,2009,148500,0,1,0,6.90975328164481,1002,30,1
20,67.0,10656,2,3,4,3,8,5,2006,2007,274.0,4,3,4,3,1,0,1,0,1638,1638,5,1646,0,0,1646,0,0,2,0,3,1,4,6,8,1,2007.0,3,870,3,3,2,192,80,0,0,0,0,0,11,2007,248900,0,0,0,7.406103381237015,1646,40,1
20,85.0,6970,2,4,4,3,4,5,1961,1961,0.0,3,3,3,3,5,932,1,0,108,1040,3,1120,0,0,1120,1,0,1,1,3,1,2,5,8,0,1961.0,2,544,3,3,2,168,0,0,0,0,0,400,5,2007,129000,0,0,0,7.02108396428914,1120,20,1
60,69.79733110925771,14762,2,2,4,3,5,6,1948,1950,0.0,3,3,0,0,0,0,0,0,0,0,4,1547,720,53,2320,0,0,2,0,2,1,3,7,8,1,1979.0,2,672,3,3,1,120,144,0,0,0,0,0,5,2006,169000,0,1,0,7.344072850573066,2267,30,1
60,80.0,9938,2,4,4,3,7,5,1993,1994,246.0,4,3,4,3,6,750,1,0,300,1050,5,1062,887,0,1949,1,0,2,1,3,1,4,8,8,1,1993.0,2,574,3,3,2,156,90,0,0,0,0,0,6,2010,236000,0,0,0,6.967909201801884,1949,35,1
20,60.0,6600,2,4,4,3,5,5,1962,1962,0.0,3,3,3,3,1,0,1,0,894,894,4,894,0,0,894,0,0,1,0,2,1,3,5,8,0,1962.0,1,308,3,3,2,0,0,0,0,0,0,0,8,2009,109500,0,0,0,6.795705775173514,894,25,1
60,70.0,8750,2,4,4,3,6,5,1998,1998,116.0,3,3,4,3,6,505,1,0,299,804,5,804,878,0,1682,0,0,2,1,3,1,4,7,8,0,1998.0,2,523,3,3,2,0,77,0,0,0,0,0,6,2010,200500,0,0,0,6.6895992691789665,1682,30,1
20,74.0,8892,2,4,4,3,5,7,1953,1996,0.0,4,3,3,3,1,0,1,0,105,105,4,910,0,0,910,0,0,1,0,3,1,4,5,8,0,1953.0,2,414,3,3,2,196,0,150,0,0,0,0,10,2008,116000,0,0,0,6.813444599510896,910,35,1
40,60.0,12144,2,4,4,3,5,7,1949,1950,0.0,4,3,3,3,3,375,1,0,457,832,4,1036,0,232,1268,0,0,1,0,3,1,3,6,8,1,1949.0,1,288,3,3,2,0,28,0,0,0,0,0,9,2009,133000,0,0,0,6.943122422819428,1036,35,1
50,52.0,5720,2,4,4,3,5,6,1941,1950,0.0,3,3,3,3,1,0,1,0,676,676,5,676,455,0,1131,0,0,1,1,3,1,3,5,8,0,1941.0,1,200,3,3,2,26,0,0,0,0,0,0,8,2009,66500,0,0,0,6.516193076042964,1131,30,1
60,75.0,9000,2,4,4,3,8,5,2007,2007,0.0,4,3,4,3,6,64,1,0,1120,1184,5,1184,1426,0,2610,0,0,2,1,4,1,5,11,8,1,2007.0,2,550,3,3,2,208,364,0,0,0,0,0,8,2007,303477,0,0,0,7.076653815443951,2610,40,1
20,94.0,25286,2,4,4,2,4,5,1963,1963,0.0,3,3,3,3,5,633,1,0,431,1064,4,1040,0,0,1040,1,0,1,0,3,1,3,5,8,0,1963.0,2,648,3,3,2,0,0,0,0,0,0,0,1,2007,132250,0,0,0,6.946975992135418,1040,20,1
60,74.0,8834,2,4,4,3,9,5,2004,2005,216.0,4,3,5,3,6,1170,1,0,292,1462,5,1462,762,0,2224,1,0,2,1,4,1,5,10,8,1,2004.0,3,738,3,3,2,184,0,0,0,0,0,0,6,2009,350000,0,0,0,7.2875606403097235,2224,45,1
85,88.0,11782,2,3,4,3,5,7,1961,1995,0.0,3,3,3,3,5,899,1,0,210,1109,3,1155,0,0,1155,1,0,1,0,3,1,4,6,6,0,1987.0,2,576,3,3,2,192,0,0,0,0,0,400,6,2010,148000,0,0,0,7.051855622955894,1155,35,1
20,69.79733110925771,7000,2,3,4,3,5,8,1978,2005,90.0,4,4,3,3,5,646,1,0,218,864,5,864,0,0,864,1,0,1,0,3,1,3,6,8,0,1978.0,1,336,3,3,2,0,0,0,0,0,0,0,7,2009,136500,0,1,0,6.761572768804055,864,40,1
20,60.0,7024,2,4,4,3,5,5,2005,2006,0.0,3,3,5,4,5,980,1,0,110,1090,4,1090,0,0,1090,1,0,1,1,2,1,3,5,8,0,2005.0,2,450,3,3,2,0,49,0,0,0,0,0,6,2007,157000,0,0,0,6.993932975223189,1090,25,1
50,44.0,13758,2,3,4,3,7,5,1990,1991,117.0,4,4,4,3,2,902,1,0,254,1156,5,1187,530,0,1717,0,0,2,1,3,1,4,7,8,1,1990.0,2,400,3,3,2,168,36,0,0,0,0,0,4,2007,187500,0,0,0,7.079184394609668,1717,35,1
60,69.79733110925771,9636,2,3,4,3,6,5,1992,1993,0.0,3,3,4,3,1,0,1,0,808,808,4,808,785,0,1593,0,0,2,1,3,1,3,7,8,1,1993.0,2,389,3,3,2,342,40,0,0,0,0,0,12,2009,178000,0,1,0,6.694562058521095,1593,30,1
75,60.0,6204,2,4,4,3,4,5,1912,1950,0.0,4,3,3,2,1,0,1,0,795,795,3,954,795,481,2230,1,0,1,0,5,1,3,10,8,0,1997.0,1,440,3,4,2,0,188,0,0,0,0,0,3,2006,118500,0,0,0,6.860663671448287,1749,20,1
